go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0005740	mitochondrial envelope	cellular_component	10090	direct	14	12124|12683|14232|14979|18618|20523|22227|54673|57279|66043|67952|74104|170770|216991	Bik|Cidea|Fkbp8|Hsd17b8|Pemt|Slc25a14|Ucp1|Sh3glb1|Slc25a20|Atp5f1d|Tomm20|Abcb6|Bbc3|Adap2
GO:0005741	mitochondrial outer membrane	cellular_component	10090	direct	199	11640|11739|11846|11898|11909|12015|12018|12028|12034|12043|12044|12045|12046|12047|12048|12049|12050|12122|12176|12177|12257|12799|12801|12894|12895|13142|13400|13405|13838|14081|14245|14467|14545|14609|14626|14732|14933|15275|15277|17161|17210|17235|17751|17872|17926|18102|18125|18174|18213|18673|18780|18810|19047|19122|20617|20621|20665|22187|22190|22333|22334|22335|23830|23897|23980|24071|26457|26926|26949|28185|50790|50873|51800|52055|52637|53328|53333|54673|56428|56462|56484|56615|56717|58185|58202|59040|64113|66112|66196|66364|66379|66427|66437|66447|66725|66826|66839|67006|67017|67145|67211|67247|67391|67414|67416|67453|67490|67645|67705|67749|67809|67844|67952|67976|67979|68166|68262|68350|68614|68653|68682|68943|69104|70026|71361|71703|71743|72018|72508|72512|72542|72930|73297|73472|74006|74104|74143|74205|74252|74735|75311|75469|75734|76809|76824|77905|78248|78617|79059|83408|83767|94279|97827|98256|98999|100434|100756|104910|107650|108958|109731|109754|109900|110893|170728|170731|193670|194908|207728|208104|214952|215243|215456|215708|216739|217057|224116|224630|227743|228607|228715|229285|229524|230935|231086|237781|237868|239555|241159|270151|271564|278097|319801|320528|321007|433256|629141|100043324|105940408	Akap1|Slc25a4|Arg1|Ass1|Atf2|Bad|Bak1|Bax|Phb2|Bcl2|Bcl2a1a|Bcl2a1b|Bcl2a1c|Bcl2a1d|Bcl2l1|Bcl2l10|Bcl2l2|Bid|Bnip3|Bnip3l|Tspo|Cnp|Cnr1|Cpt1a|Cpt1b|Dao|Dmpk|Dmd|Epha4|Acsl1|Lpin1|Nipsnap2|Gdap1|Gja1|Gk2|Gpam|Gk|Hk1|Hk2|Maoa|Mcl1|Smcp|Mt3|Ppp1r15a|Myoc|Nme1|Nos1|Slc11a2|Ntrk3|Phb1|Pla2g2a|Plec|Ppp1cc|Prnp|Snca|Snn|Sox10|Ubb|Ubc|Vdac1|Vdac2|Vdac3|Capn10|Hax1|Pebp1|Synj2bp|Slc27a1|Aifm1|Vat1|Tomm70a|Acsl4|Prkn|Bok|Rab11fip5|Cisd1|Pgrmc1|Tomm40|Sh3glb1|Mtch2|Mtch1|Foxo3|Mgst1|Mtor|Rsad2|Nelfb|Rhot1|Moap1|Mtarc1|Myo19|Pigbos1|Cox14|Cyb5b|Fis1|Mgst3|Lrrk2|Tafazzin|Dele1|Cisd2|Fam210b|Tomm34|Armc10|Mtarc2|Fundc2|Mfn1|Armcx2|Slc25a46|Ufl1|Armc12|Stmp1|Mgarp|Rmdn3|Rab32|Tomm20|Trabd|Atad1|Spire1|Agpat4|Mul1|Letmd1|Samm50|Slc44a2|Pink1|Marchf5|Tspo2|Aifm2|Armcx3|Coasy|Fundc1|Rps6kb1|Sting1|Pgam5|Ppp2r2b|Fundc2b|Spata18|Dnm1l|Abcb6|Opa1|Acsl3|Armc1|Trim14|4930550C14Rik|Spata19|Mff|Bri3bp|Mtfr1l|Fate1|Armcx1|Cstad|Nme3|Gimap3|Wasf1|Sfxn2|Exd2|Kmo|Znfx1|Slc44a1|Usp30|Slc25a47|Pi4kb|Miga2|Maob|Cyb5r3|Asl|Slc8a3|Rtn4ip1|Mfn2|Rnf185|Pld6|Pde2a|Mlxip|Rhot2|Traf3ip3|Gpat2|Miga1|Acsl6|Ptrh2|Muc20|Bnip1|Mapkap1|Mavs|Smim26|Spart|Msto1|Dnajc11|Hadhb|Mief2|Sarm1|Mief1|Neu4|Nlrx1|Vps13a|Armcx6|Tigar|Vps13c|Serac1|Acsl5|Misfa|Bnip3l-ps|S2bpcox16
GO:0005742	mitochondrial outer membrane translocase complex	cellular_component	10090	direct	8	53333|66119|66169|67952|68512|75266|223696|641376	Tomm40|Tomm6|Tomm7|Tomm20|Tomm5|Tomm20l|Tomm22|Tomm40l
GO:0005743	mitochondrial inner membrane	cellular_component	10090	direct	531	11306|11370|11637|11655|11656|11671|11699|11739|11740|11833|11946|11947|11949|11950|11951|11957|11958|12034|12040|12048|12716|12759|12799|12850|12857|12858|12859|12861|12862|12864|12865|12866|12867|12868|12869|12892|12894|12896|12908|13070|13072|13076|13088|13106|13177|13358|13361|13804|14057|14149|14151|14191|14270|14287|14356|14548|14571|14661|14719|14732|15107|15108|15159|15204|15356|15360|15492|15493|15494|15495|15496|15497|15510|16832|16854|17448|17527|17705|17708|17709|17710|17711|17714|17716|17717|17718|17719|17720|17721|17722|17827|17926|17991|17992|17993|17995|18082|18100|18115|18120|18408|18416|18563|18673|18674|18975|19044|19125|19164|19299|19935|20463|20512|20523|20532|20617|20656|20779|20848|21854|21855|21856|22117|22171|22227|22228|22229|22238|22272|22273|22333|22334|22335|23830|24030|26457|26912|26926|27050|27273|27376|27377|27393|27395|27397|27398|27404|27425|28028|28080|30055|30056|30057|30058|30059|50529|50799|51800|52064|52443|52469|52538|52585|52815|52856|52892|53333|53600|54369|54405|55951|56046|56189|56199|56280|56282|56284|56295|56322|56384|56412|56428|56451|56454|56615|56632|56749|57279|57312|57423|57813|57837|58185|59010|59054|60441|64384|64655|64656|64657|64658|64659|64660|65111|66043|66046|66047|66052|66075|66077|66091|66092|66098|66108|66112|66114|66116|66121|66142|66148|66152|66154|66163|66218|66223|66230|66242|66258|66271|66272|66278|66292|66343|66346|66359|66377|66407|66414|66416|66419|66427|66445|66448|66449|66461|66477|66487|66493|66495|66525|66541|66576|66586|66592|66594|66658|66690|66694|66706|66725|66815|66821|66826|66836|66839|66841|66845|66865|66916|66925|66928|66945|66972|66973|67003|67013|67036|67044|67067|67092|67126|67130|67184|67212|67247|67264|67267|67270|67273|67283|67308|67388|67414|67530|67554|67582|67680|67681|67705|67707|67712|67749|67840|67863|67876|67885|67900|67914|67994|68015|68055|68066|68099|68115|68117|68194|68197|68198|68202|68267|68316|68342|68346|68349|68375|68463|68499|68514|68537|68565|68572|68611|68614|68636|68653|68735|68836|68943|68971|69029|69089|69094|69163|69186|69527|69597|69773|69802|69875|69906|69923|69934|69956|70310|70316|70397|70456|70544|70556|70977|71519|71679|71699|71803|71883|71911|71998|72039|72113|72168|72542|72795|72900|73078|73095|73132|73333|73547|74011|74143|74591|74600|74610|74868|75219|75387|75398|75406|75483|75778|76137|76263|76614|76722|76947|77622|77721|78174|78330|78506|78523|78830|79044|84682|93757|94061|94062|94063|94064|94065|94066|94067|94254|94279|94280|94281|94282|94284|97212|98256|98363|99045|102060|103775|104086|104130|104910|105675|107197|107375|107732|107733|107734|108037|108841|108888|109731|109754|110115|110323|110446|112417|114896|118451|121022|170756|192287|194744|207728|208194|208638|211429|212508|214489|214663|214952|215999|216001|216767|216821|217593|217707|217845|218506|218865|223262|223604|223696|224904|225887|226139|226153|226646|227197|227231|227683|227731|229211|229517|229663|229731|230027|230075|230125|230649|230810|230935|231086|231279|231430|232536|233870|234384|234847|235169|239760|241159|246221|246696|246782|269951|270035|270076|270166|276852|319653|320951|328258|353242|380836|381038|382113|384071|407785|433256|433904|544717|595136|623286|625249|665563|100041273|100042503|100042918|100043456|100043461|100126824|100503890|100503915|102631912|102634451	Abcb7|Acadvl|Ak2|Alas1|Alas2|Aldh3a2|Ambp|Slc25a4|Slc25a5|Aqp8|Atp5f1a|Atp5f1b|Atp5f1c|Atp5pb|Atp5mc1|Atp5pf|Atp5me|Phb2|Bckdhb|Bcl2l1|Ckmt1|Clu|Cnp|Coq7|Cox4i1|Cox5a|Cox5b|Cox6a1|Cox6a2|Cox6c|Cox7a1|Cox7a2|Cox7c|Cox8a|Cox8b|Cpox|Cpt1a|Cpt2|Crat|Cyp11a1|Cyp11b2|Cyp1a1|Cyp2b10|Cyp2e1|Eci1|Slc25a1|Dhfr|Endog|Sfxn1|Fdxr|Fech|Fgr|Srgap2|Fpgs|Timm10b|Mrps33|Gpd2|Glud1|Got2|Gpam|Hadh|Hsd17b10|Hccs|Herc2|Hmgcl|Hmgcs2|Hsd3b1|Hsd3b2|Hsd3b3|Hsd3b4|Hsd3b5|Hsd3b6|Hspd1|Ldhb|Lgals3|Mdh2|Mpv17|ATP6|COX1|COX2|COX3|CYTB|Grpel2|ND1|ND2|ND3|ND4|ND4L|ND5|ND6|Mtx1|Myoc|Ndufa2|Ndufa4|Ndufs4|Ndufv1|Nipsnap1|Mrpl40|Nnt|Mrpl49|Slc25a15|Otc|Pcx|Phb1|Slc25a3|Polg|Ppox|Prodh|Psen1|Abcd3|Mrpl23|Cox7a2l|Slc1a3|Slc25a14|Slc3a1|Snca|Sod2|Src|Stat3|Timm17a|Timm17b|Timm44|Tst|Tyms|Ucp1|Ucp2|Ucp3|Ugt2b5|Uqcrq|Uqcrc1|Vdac1|Vdac2|Vdac3|Capn10|Mrps12|Slc27a1|Gcat|Aifm1|Rps3|Pdk4|Slc25a10|Yme1l1|Mrpl39|Mrpl15|Mrpl17|Mrpl2|Abca8b|Atp5mg|Mrpl50|Atp5po|Timm13|Timm9|Timm8b|Timm8a1|Timm10|Mrps7|Slc25a13|Bok|Coq5|Mrpl48|Coa3|Acaa2|Dhrs1|Ldhd|Mtg2|Sco1|Tomm40|Timm23|Nme6|Ndufa1|Mpc1|Uqcc1|Prodh2|Abcb10|Mrpl37|Mrpl12|Mrpl19|Higd1a|Timm22|Letm1|Noa1|Mtch2|Suclg1|Aldh18a1|Mgst1|Sphk2|Dhodh|Slc25a20|Mrps31|Atp5mf|Tk2|Eral1|Rsad2|Sqor|Mrps30|Mrpl38|Sirt3|Mrps22|Mrps23|Mrps10|Mrps25|Mrps14|Mrps24|Dap3|Atp5f1d|Ndufb5|Mrpl54|Sdhc|Chchd3|Aurkaip1|Ndufa3|Ghitm|Chchd6|Ndufa9|Mtarc1|Dnajc30|Nat8f1|Chchd1|Cox7b|Dnajc15|Uqcr10|Tmem14c|Mrpl4|Ndufb9|Mrpl35|Mrps28|Mrps16|Mrps17|Tmem126a|Cox16|Smim20|Mrps21|Tmem177|Ndufb11b|Cox20|Ndufc1|Mrps15|Ndufa12|Ndufa7|Mrpl11|Cyb5b|Cyc1|Mrpl20|Pam16|Ptpmt1|Atp5mk|Uqcc5|Mrpl51|Ndufb3|Timm50|Immp1l|Uqcrh|Crls1|Stoml2|Uqcr11|Ccdc51|Tmem186|Uqcrfs1|Ndufaf3|Lrrk2|Mcub|Bcs1l|Tafazzin|Tmem223|Dele1|Etfdh|Mrpl33|Pmpca|Ndufb7|Sdhd|Dmac1|Sdha|Slc25a23|Mrps18b|Uqcrc2|Oma1|Mrpl45|Higd2a|Romo1|Gatm|Atp5f1e|Ndufa6|Ndufa13|Mrpl55|Mtarc2|Ndufb8|Uqcc2|Mrpl42|Ndufa10|Slc25a19|Mrpl46|Rab5if|Mfn1|Uqcrb|Slc25a30|Slc25a26|Sdhb|Mrpl18|Stmp1|Mrpl24|Slc25a37|Mgarp|Mrpl57|Slc25a11|Coq10b|Mtln|Mtfp1|Coq9|Mrps11|Trap1|Dmac2l|Slc25a39|Cibar1|Maip1|Apool|Ndufb4|Ndufc2|Ndufb2|Ndufa5|Slc25a22|Apoo|Ndufb10|Sirt5|Ndufs3|Ndufa8|Mrpl14|Mrpl53|Micu2|Mrpl13|Mrps18a|Mrpl58|Mrpl28|Letmd1|Fahd1|Samm50|Mrps18c|Mrpl52|Pink1|Tamm41|Smdt1|Oxa1l|Tmem160|Mrpl44|Tmem256|Mrps9|Afg3l2|Timm29|Cox11|Ndufa11|Slc25a32|Agk|Trmt10b|Ptcd3|Plscr3|Ndufab1|Tmem70|Mpc2|Tmem242|Slc25a33|Cabs1|Cyp2u1|Atp5pd|Slc41a3|Slc25a18|Coq2|Bdh1|Slc25a35|Mccc1|Adck1|Aifm3|Pgam5|Ttc19|Ndufv2|Pmpcb|Slc25a42|Slc25a16|Slc25a31|Dusp21|Slc25a27|Opa1|Abca12|Mrpl47|Abcb8|Tmem65|Dusp18|Sirt4|Mrpl32|Ndufs7|Cox8c|Them4|Mcur1|Gstk1|Immt|Ckmt2|Ndufaf6|Apex2|Mrps5|Cox7b2|Ndufv3|Micu3|Mrpl9|Slc25a12|Mrps34|Cox4i2|Immp2l|Mrpl1|Mrpl3|Mrpl16|Mrpl27|Mrpl34|Mrpl36|Mrpl43|Rcc1l|Sfxn2|Sfxn3|Sfxn4|Sfxn5|Ugt1a6a|Hadha|Kmo|Efhd1|Mrps26|Gadd45gip1|Slc25a41|Cyp27a1|Ndufb11|Slc25a47|Ppif|Uqcc3|Slc25a45|Mrpl10|Mrpl41|Mrpl30|Shmt2|Rdh13|Atad3a|Maob|Cyb5r3|Cyp11b1|Cox6b1|Acat1|Ugt2b37|Afg3l1|Mrps2|Mrps6|Slc8b1|Slc25a36|Slc25a43|Pde2a|Exog|Slc25a38|Pla2g4b|Mtg1|Uqcc4|Slc25a29|Rhot2|Mcu|Micu1|Mrpl22|Tmem11|Slc25a21|Coq6|Ifi27l2b|Mrps27|Chdh|Timm8a2|Kcnk9|Tomm22|Micos13|Ndufs8|Cox15|Twnk|Ndufs2|Ndufs1|Cps1|Coq4|Slc25a25|Acad9|Slc25a44|Csde1|Slc25a24|Coq3|Ndufb6|Slc25a51|Atpaf1|Slc30a2|Dnajc11|Hadhb|Guf1|Cox18|Mrps35|Tufm|Mpv17l2|Spg7|Foxred1|Ndufa11b|Neu4|Mpst|Slc25a28|Atpaf2|Idh2|Letm2|Gcdh|Clpx|Mtnap1|Slc25a40|Pisd|Slc25a48|Mrpl21|Mrs2|Parl|Slc22a14|Slc25a34|Ndufs6|Acsl5|Ociad2|Uqcc6|Ndufs5|Ndufs6b|Gpx4|Mthfd2l|Ndufb4c|Ndufb4b|Uqcrh-ps1|Hsd3b8|Hsd3b9|Sco2|Pet100|Smpd5|Ndufb1|Ndufab1-ps
GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	cellular_component	10090	direct	8	21854|21855|21856|53600|66449|66525|67067|67105	Timm17a|Timm17b|Timm44|Timm23|Pam16|Timm50|Romo1|Timm21
GO:0005745	m-AAA complex	cellular_component	10090	direct	3	69597|114896|234847	Afg3l2|Afg3l1|Spg7
GO:0005757	mitochondrial permeability transition pore complex	cellular_component	10090	direct	7	11739|11740|12028|22333|73333|105675|234847	Slc25a4|Slc25a5|Bax|Vdac1|Slc25a31|Ppif|Spg7
GO:0005758	mitochondrial intermembrane space	cellular_component	10090	direct	93	11637|11647|11651|11692|12460|12532|12856|12892|13063|13067|14004|14191|14230|14356|14533|15492|15493|15494|15495|15496|15497|17926|17966|19044|20480|20655|23897|26926|30056|30058|30059|50492|53600|56327|56520|57320|64704|66170|66390|66433|66494|66592|66593|66629|66916|67013|67092|67267|67705|67892|68015|68033|68185|68195|68346|68375|68514|68943|69076|69773|69893|69923|70772|71238|71701|72140|72170|73547|74143|74450|75219|75778|75805|76614|77619|78506|103172|104444|107566|109006|211389|216001|225655|227197|269514|381045|385493|433806|595136|100037283|100043456|100043461|105886298	Ak2|Alpl|Akt1|Gfer|Ccs|Cdc25c|Cox17|Cpox|Cycs|Cyct|Chchd2|Fgr|Fkbp10|Timm10b|Bloc1s1|Hsd3b1|Hsd3b2|Hsd3b3|Hsd3b4|Hsd3b5|Hsd3b6|Myoc|Nbr1|Ppox|Clpb|Sod1|Hax1|Aifm1|Timm9|Timm8a1|Timm10|Thop1|Timm23|Arl2|Nme4|Park7|Htra2|Chchd5|Prelid3b|Chchd7|Prelid1|Stoml2|Diablo|Golph3|Ndufb7|Oma1|Gatm|Uqcc2|Stmp1|Coa6|Trap1|Cox19|Coa4|Rnaset2b|Sirt5|Ndufa8|Micu2|Pink1|Triap1|Timm29|Coa7|Agk|Ggnbp1|Sdhaf3|Pnpt1|Cep89|Chchd4|Dusp21|Opa1|Pank2|Dusp18|Them4|Nln|Immt|Prelid2|Micu3|Chchd10|Rexo2|Arl2bp|Ciapin1|Suox|Micu1|Prelid3a|Ndufs1|Fbxl4|Mix23|AU015836|Chchd2-ps|Ndufs5|Rnaset2a|Hsd3b8|Hsd3b9|Cmc4
GO:0005759	mitochondrial matrix	cellular_component	10090	direct	265	11363|11364|11409|11429|11611|11639|11655|11656|11669|12039|12040|12041|12048|12189|12261|12372|12409|12534|12912|12974|13177|13361|13382|14148|14151|14194|14287|14467|14533|14651|14660|14661|14719|14979|15107|15278|15356|15360|15473|15482|15510|15511|15526|15528|17448|17713|17714|17766|17850|18041|18082|18242|18416|18477|18563|18597|18598|18604|18655|18975|19125|19246|19361|20216|20416|20617|20656|21379|21780|21856|21915|21975|22059|22117|22171|23830|23897|26568|27050|27273|27402|50776|52064|52477|52535|52538|52856|53895|54369|56248|56282|56357|56360|56454|56484|56520|56690|57320|57837|60315|64242|64384|65111|66071|66072|66077|66108|66198|66383|66387|66400|66407|66410|66587|66725|66834|66865|66885|66904|66971|67267|67273|67390|67417|67811|67851|68002|68015|68017|68115|68165|68263|68332|68346|68550|68636|68738|68758|68917|69367|69577|69617|69702|69713|69955|70025|70120|70383|70478|70560|71238|71701|71743|71799|71807|71832|71911|71984|71989|72039|72181|72535|73046|73078|73467|73547|74129|74142|74238|74241|74335|74551|74580|75387|75530|75593|75619|76263|76357|76781|76894|78038|78653|78920|83485|83945|93747|94254|97827|100206|101122|102436|104444|105675|106338|107029|107885|108037|109264|110196|110446|110616|110821|110826|110842|117147|170728|171210|192166|192289|207728|208595|211948|212442|212508|212647|212679|215201|216151|216792|217038|217214|217830|219022|219158|224481|226139|226539|227682|228026|228482|230577|231279|233799|233801|234309|235040|235339|236900|239017|243382|244141|268697|268860|269642|270076|270166|272428|319518|319945|320204|320717|320720|329910|338359|380601|380660|380773|381314|408022|434175|545725|628438|665563|100039707	Acadl|Acadm|Acads|Aco2|Agxt|Ak4|Alas1|Alas2|Aldh2|Bckdha|Bckdhb|Bckdk|Bcl2l1|Brca1|C1qbp|Casq1|Cbr2|Cdk1|Creb1|Cs|Eci1|Dhfr|Dld|Fdx1|Fech|Fh1|Fpgs|Nipsnap2|Bloc1s1|Hagh|Gls|Glud1|Got2|Hsd17b8|Hadh|Tfb2m|Hmgcl|Hmgcs2|Rida|Hspa1l|Hspd1|Hspa1b|Hspa9|Hspe1|Mdh2|Grpel1|Grpel2|Nudt1|Mmut|Nfs1|Nipsnap1|Oat|Otc|Prdx1|Pcx|Pdha1|Pdha2|Pdk2|Pgk1|Polg|Prodh|Ptpn1|Rad51|Acsm3|Shc1|Snca|Sod2|Tbrg4|Tfam|Timm44|Dtymk|Top3a|Trp53|Tst|Tyms|Capn10|Hax1|Slc27a3|Rps3|Pdk4|Pdhx|Polg2|Coq5|Angel2|Mettl17|Acaa2|Mtg2|Clpp|Nme6|Ak3|Mrpl12|Ivd|Acot9|Aldh18a1|Foxo3|Nme4|Mlycd|Park7|Eral1|Myg1|Ngb|Sirt3|Dap3|Ethe1|Sdhaf2|Aurkaip1|Ndufa9|Them5|Iscu|Nudt8|Alkbh7|Mrps15|Mterf3|Fastk|Lrrk2|Acot13|Pmpca|Acadsb|Pccb|Cdk5rap1|Uqcc2|Ndufa10|Mrm3|Ears2|Poldip2|Mtres1|Sdhaf4|Trap1|Mrm2|Maip1|Fdx2|Pdhb|Sdhaf1|Sirt5|Tefm|Fahd1|Acss1|Abhd11|Hint2|Glrx2|Fastkd3|Pitrm1|Ndufaf1|Pin4|Fars2|Acot7|Yars2|Cox10|Mipep|Wars2|Sdhaf3|Pnpt1|Coasy|Ptcd1|Tars2|Csl|Bdh1|Sars2|Rpusd4|Mccc1|Nsun4|Aldh1b1|Glrx5|Pmpcb|1700066M21Rik|Dusp21|Dmgdh|Lonp1|Mterf2|Chpf|Xrcc3|Pck2|Pyroxd2|Sirt4|Lyrm7|Malsu1|Fastkd2|Gstk1|Trmt5|Mettl4|Mettl15|Mccc2|Bola3|Dlst|Ngrn|Dnaja3|Echs1|Rcc1l|Exd2|Adprs|Rpusd3|Lars2|Rexo2|Ppif|Nsun3|Me2|Mthfs|Shmt2|Me3|Fdps|Acat1|Atxn3|Pcca|Etfb|Etfa|Acsm1|Rtn4ip1|Acot2|Sardh|Tmlhe|Pde2a|Mterf1b|Pde12|Lactb2|Mtg1|Aldh4a1|Mars2|Trmt2b|Polrmt|Iba57|Mrm1|Nags|Dglucy|Ttc5|Ccar2|Tfb1m|Cox15|Dars2|Trub2|Pdk1|Arhgap11a|Pars2|Guf1|Acsm2|Acsm4|Cbr4|Atg4d|Dlat|Pdk3|Ogdhl|Ppm1k|Nars2|Ccnb1|Abat|Nat8l|Gcdh|Clpx|Acsm5|Pdpr|Flad1|Etfbkmt|Pptc7|Fastkd1|Acot11|Supv3l1|Fastkd5|Acss3|Slirp|Iars2|Primpol|Ccnb1-ps|Mterf1a|Hspe1-rs1|Mthfd2l|Mthfsl
GO:0005760	gamma DNA polymerase complex	cellular_component	10090	direct	3	18975|50776|327762	Polg|Polg2|Dna2
GO:0005761	mitochondrial ribosome	cellular_component	10090	direct	16	18100|18120|52443|52856|56280|56282|56284|60441|66407|66448|66493|67840|68537|68611|107734|212508	Mrpl40|Mrpl49|Mrpl48|Mtg2|Mrpl37|Mrpl12|Mrpl19|Mrpl38|Mrps15|Mrpl20|Mrpl51|Mrpl57|Mrpl13|Mrpl28|Mrpl30|Mtg1
GO:0005762	mitochondrial large ribosomal subunit	cellular_component	10090	direct	57	17725|18100|18120|19935|27393|27395|27397|27398|28028|52443|56280|56282|56284|59054|60441|66047|66163|66223|66419|66448|66493|66845|67036|67212|67270|67308|67681|67707|67840|68463|68499|68537|68565|68572|68611|68836|69163|69821|72181|74600|75398|78523|94061|94062|94063|94064|94065|94066|94067|102060|106338|107732|107733|107734|216767|234384|353242	mt-Rnr2|Mrpl40|Mrpl49|Mrpl23|Mrpl39|Mrpl15|Mrpl17|Mrpl2|Mrpl50|Mrpl48|Mrpl37|Mrpl12|Mrpl19|Mrps30|Mrpl38|Mrpl54|Mrpl4|Mrpl35|Mrpl11|Mrpl20|Mrpl51|Mrpl33|Mrpl45|Mrpl55|Mrpl42|Mrpl46|Mrpl18|Mrpl24|Mrpl57|Mrpl14|Mrpl53|Mrpl13|Mrps18a|Mrpl58|Mrpl28|Mrpl52|Mrpl44|Mterf4|Nsun4|Mrpl47|Mrpl32|Mrpl9|Mrpl1|Mrpl3|Mrpl16|Mrpl27|Mrpl34|Mrpl36|Mrpl43|Gadd45gip1|Nsun3|Mrpl10|Mrpl41|Mrpl30|Mrpl22|Mpv17l2|Mrpl21
GO:0005763	mitochondrial small ribosomal subunit	cellular_component	10090	direct	33	14548|17724|24030|50529|57312|64655|64656|64657|64658|64659|64660|65111|66077|66121|66230|66242|66258|66292|66407|66973|67270|67994|68565|68735|69527|69956|77721|79044|99045|118451|121022|218506|232536	Mrps33|mt-Rnr1|Mrps12|Mrps7|Mrps31|Mrps22|Mrps23|Mrps10|Mrps25|Mrps14|Mrps24|Dap3|Aurkaip1|Chchd1|Mrps28|Mrps16|Mrps17|Mrps21|Mrps15|Mrps18b|Mrpl42|Mrps11|Mrps18a|Mrps18c|Mrps9|Ptcd3|Mrps5|Mrps34|Mrps26|Mrps2|Mrps6|Mrps27|Mrps35
